42037-1,2015,493,Technic,Model,Off-Road,0,0,"Formula Off-Roader",//rebrickable.com/sets/42037-1/formula-off-roader-off-road-2015,//rebrickable.com/img/sets-t/42037-1.jpg,//rebrickable.com/img/sets-s/42037-1.jpg,//rebrickable.com/img/sets-b/42037-1.jpg
10696-1,2015,483,Classic,"Basic Set",,0,0,"Medium Creative Brick Box",//rebrickable.com/sets/10696-1/medium-creative-brick-box-basic-set-2015,//rebrickable.com/img/sets-t/10696-1.jpg,//rebrickable.com/img/sets-s/10696-1.jpg,//rebrickable.com/img/sets-b/10696-1.jpg
21302-1,2015,483,"LEGO Ideas and CUUSOO",,,0,0,"The Big Bang Theory",//rebrickable.com/sets/21302-1/the-big-bang-theory-lego-ideas-and-cuusoo-2015,//rebrickable.com/img/sets-t/21302-1.jpg,//rebrickable.com/img/sets-s/21302-1.jpg,//rebrickable.com/img/sets-b/21302-1.jpg
70228-1,2015,479,"Legends of Chima",,,0,0,"Vultrix&#039;s Sky Scavenger",//rebrickable.com/sets/70228-1/vultrixs-sky-scavenger-legends-of-chima-2015,//rebrickable.com/img/sets-t/70228-1.jpg,//rebrickable.com/img/sets-s/70228-1.jpg,//rebrickable.com/img/sets-b/70228-1.jpg
70169-1,2015,473,Agents,"Ultra Agents",,0,0,"4x4 Agent Patrol",//rebrickable.com/sets/70169-1/4x4-agent-patrol-ultra-agents-2015,//rebrickable.com/img/sets-t/70169-1.jpg,//rebrickable.com/img/sets-s/70169-1.jpg,//rebrickable.com/img/sets-b/70169-1.jpg
70172-1,2015,473,Agents,"Ultra Agents",,0,0,"AntiMatter&#039;&#039;s Portal Hideout",//rebrickable.com/sets/70172-1/antimatters-portal-hideout-ultra-agents-2015,//rebrickable.com/img/sets-t/70172-1.jpg,//rebrickable.com/img/sets-s/70172-1.jpg,//rebrickable.com/img/sets-b/70172-1.jpg
41094-1,2015,471,Friends,,,0,0,"Heartlake Lighthouse",//rebrickable.com/sets/41094-1/heartlake-lighthouse-friends-2015,//rebrickable.com/img/sets-t/41094-1.jpg,//rebrickable.com/img/sets-s/41094-1.jpg,//rebrickable.com/img/sets-b/41094-1.jpg
21023-1,2015,470,Architecture,,,0,0,"Flatiron Building",//rebrickable.com/sets/21023-1/flatiron-building-architecture-2015,//rebrickable.com/img/sets-t/21023-1.jpg,//rebrickable.com/img/sets-s/21023-1.jpg,//rebrickable.com/img/sets-b/21023-1.jpg
60068-1,2015,468,Town,City,Police,0,0,"Crooks&#039; Hideout",//rebrickable.com/sets/60068-1/crooks-hideout-police-2015,//rebrickable.com/img/sets-t/60068-1.jpg,//rebrickable.com/img/sets-s/60068-1.jpg,//rebrickable.com/img/sets-b/60068-1.jpg
4002014-1,2015,466,Other,,,0,0,"LEGO HUB Birds",//rebrickable.com/sets/4002014-1/lego-hub-birds-other-2015,//rebrickable.com/img/sets-t/4002014-1.jpg,//rebrickable.com/img/sets-s/4002014-1.jpg,//rebrickable.com/img/sets-b/4002014-1.jpg
